user_id,track_id,interaction_type,duration_listened,timestamp,rating,like,not_like,age,gender,location,preferred_genre,track_name,album_name,artists,duration_ms,popularity,track_genre,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_genre,duration_listened_perc
29,4zoQ3EqopTIGmK2c2rPV5t,play,186238,2025-03-12 17:42:46.551525,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Cause We've Ended as Lovers,Blow By Blow,Jeff Beck,342066,53,"blues, british, j-rock",False,0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.145,115.294,4,1.0,0.5444504861634889
29,7s8VgA8OjvwBUuigKzEGBx,skip,0,2025-02-23 20:47:36.552527,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",This Is Home,This Is Home,Cavetown,226073,75,"indie-pop, indie",False,0.811,0.266,7,-12.478,1,0.0406,0.56,1.05e-06,0.0962,0.211,130.044,4,0.007588788829302843,0.0
29,5tf1VVWniHgryyumXyJM7w,skip,0,2025-03-05 10:13:03.552528,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.0
29,5tf1VVWniHgryyumXyJM7w,play,48627,2025-03-18 14:41:05.552529,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.2219975073387417
29,5tf1VVWniHgryyumXyJM7w,play,144164,2025-03-11 02:35:12.552530,2.0,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.6581538784622197
29,5tf1VVWniHgryyumXyJM7w,share,64535,2025-03-04 22:55:45.552531,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.2946225170400332
29,5tf1VVWniHgryyumXyJM7w,play,131565,2025-02-19 23:28:58.552532,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.6006354916614546
29,5tf1VVWniHgryyumXyJM7w,play,31005,2025-03-16 16:31:14.552533,4.0,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.14154755002442443
29,5tf1VVWniHgryyumXyJM7w,play,108985,2025-02-18 17:42:00.552534,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.49755070922147704
29,5tf1VVWniHgryyumXyJM7w,play,219043,2025-02-27 04:26:42.552535,,0.0,1.0,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,1.0
29,5tf1VVWniHgryyumXyJM7w,skip,0,2025-03-03 08:14:56.553617,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,0.0
29,5tf1VVWniHgryyumXyJM7w,share,219043,2025-02-20 23:50:23.553618,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Sugar (feat. Francesco Yates),Sugar,Robin Schulz;Francesco Yates,219043,76,"deep-house, edm, german, house",False,0.636,0.815,5,-5.098,0,0.0581,0.0185,0.0,0.163,0.636,123.063,4,0.9743589743589743,1.0
29,3OB8tXG4qxdvs5Y9cZDsMa,share,183473,2025-03-18 09:13:15.553619,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,1.0
29,3OB8tXG4qxdvs5Y9cZDsMa,play,183473,2025-03-12 17:43:23.553620,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,1.0
29,3OB8tXG4qxdvs5Y9cZDsMa,play,75458,2025-02-25 17:22:26.553621,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,0.4112757735470614
29,3OB8tXG4qxdvs5Y9cZDsMa,skip,0,2025-02-21 07:37:34.553622,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,0.0
29,3OB8tXG4qxdvs5Y9cZDsMa,share,183473,2025-03-08 06:40:33.553623,3.0,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,1.0
29,3OB8tXG4qxdvs5Y9cZDsMa,skip,0,2025-03-08 01:06:28.553624,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,0.0
29,3OB8tXG4qxdvs5Y9cZDsMa,share,172639,2025-03-12 22:50:52.553625,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,0.9409504395742153
29,3OB8tXG4qxdvs5Y9cZDsMa,skip,0,2025-02-19 02:33:17.553626,,,,23,Male,Canada,"indie-pop, singer-songwriter, songwriter",Perfect Spot,Perfect Spot,Busy Signal,183473,49,"dancehall, j-dance, j-rock, reggae",False,0.737,0.706,6,-5.716,1,0.122,0.204,5.18e-05,0.0927,0.876,189.888,4,1.0,0.0
30,18A3Pp7WYEnXR7RigRisGT,skip,0,2025-02-18 23:22:43.575091,,,,27,Female,USA,classical,Madhukaitava Vidhwangsi,Durga,Tushar Dutta;Trishit;Supratik Das;Roompa;Pradyot De,588026,33,classical,False,0.48,0.233,9,-9.407,1,0.0331,0.876,1.97e-06,0.0896,0.136,120.074,4,0.003565640194489465,0.0
30,6y3yIH6YFsxdCcaAeBwGX8,skip,4796,2025-02-22 09:24:43.575092,,0.0,1.0,27,Female,USA,classical,Vasudev Sut Dev,Mere Bhagwan Shri Krishnaji (Krishna Bhajan),Rattan Mohan Sharma,67840,31,classical,False,0.32,0.113,7,-12.43,0,0.0382,0.966,0.000111,0.204,0.242,109.406,4,0.003349540788762831,0.07069575471698113
30,0dn7lN2ky5BnUJNoELXh3i,share,124453,2025-03-03 17:17:52.575093,,,,27,Female,USA,classical,Cornfield Chase - Piano-Cello Version,Piano Chill,Michael Forster,124453,57,classical,False,0.325,0.216,9,-17.214,0,0.0352,0.977,0.861,0.128,0.109,99.635,3,0.006158833063209076,1.0
30,74to3FzIMkXJmraoS0K3SN,share,202529,2025-02-26 02:16:14.575094,,,,27,Female,USA,classical,Ganapathiye Varuvaai Revival,Vinayagar - Murugan Songs Tamil Devotionl -Revival,Sirkazhi Govindarajan,202529,38,classical,False,0.465,0.71,3,-10.862,1,0.0821,0.271,0.0509,0.0874,0.749,102.876,4,0.0041058887088060506,1.0
30,7xe3EQCvXnx6Q0zs41Y65n,share,111240,2025-02-25 10:26:37.575095,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,1.0
30,7xe3EQCvXnx6Q0zs41Y65n,play,43161,2025-03-01 18:43:20.576099,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,0.38799892125134844
30,7xe3EQCvXnx6Q0zs41Y65n,play,34896,2025-03-15 01:43:20.576100,,0.0,1.0,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,0.31370010787486513
30,7xe3EQCvXnx6Q0zs41Y65n,play,111240,2025-02-23 18:56:27.576101,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,1.0
30,7xe3EQCvXnx6Q0zs41Y65n,play,25557,2025-03-01 22:12:02.576102,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,0.2297464940668824
30,7xe3EQCvXnx6Q0zs41Y65n,play,111240,2025-03-02 07:40:55.576103,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,1.0
30,7xe3EQCvXnx6Q0zs41Y65n,skip,0,2025-02-25 20:17:39.576104,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,0.0
30,7xe3EQCvXnx6Q0zs41Y65n,skip,0,2025-03-15 22:08:57.576105,,,,27,Female,USA,classical,Great Balls of Fire,The Essential Jerry Lee Lewis [The Sun Sessions],Jerry Lee Lewis,111240,57,"piano, rock-n-roll, rockabilly",False,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,4,0.3114754098360656,0.0
30,5QwAdWCnauw0GpDzM3glrO,play,86411,2025-03-18 10:17:19.576106,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,0.47584721962179366
30,5QwAdWCnauw0GpDzM3glrO,skip,0,2025-02-28 01:32:57.576107,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,0.0
30,5QwAdWCnauw0GpDzM3glrO,skip,0,2025-03-14 11:02:13.577107,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,0.0
30,5QwAdWCnauw0GpDzM3glrO,skip,0,2025-03-14 15:05:06.577108,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,0.0
30,5QwAdWCnauw0GpDzM3glrO,share,181594,2025-03-12 12:59:17.577109,3.0,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,1.0
30,5QwAdWCnauw0GpDzM3glrO,share,181594,2025-02-26 17:44:34.577110,,0.0,1.0,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,1.0
30,5QwAdWCnauw0GpDzM3glrO,play,128250,2025-03-06 23:42:07.577111,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,0.7062458010727226
30,5QwAdWCnauw0GpDzM3glrO,play,181594,2025-02-23 17:22:52.577112,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,1.0
30,5QwAdWCnauw0GpDzM3glrO,share,181594,2025-02-20 14:24:32.577113,,,,27,Female,USA,classical,Shogeki,Shogeki,Yuko Ando,181594,60,"anime, singer-songwriter, songwriter",False,0.399,0.723,11,-4.507,1,0.0681,0.124,0.0,0.352,0.22,137.032,4,1.0,1.0
30,5uRsBdLhn91AYcsTCOGNOC,skip,0,2025-03-06 02:18:54.577114,,,,27,Female,USA,classical,Sunglasses At Night,First Offense,Corey Hart,320000,60,synth-pop,False,0.665,0.624,10,-11.106,0,0.049,0.505,0.0104,0.518,0.717,127.083,4,0.002020814388198444,0.0
31,28hIO3sitQKgRPbQ61x6bS,share,74706,2025-03-06 14:03:18.597816,,,,23,Male,Canada,opera,We Will Meet Once Again (with Andrea Bocelli),Bridges (Deluxe),Josh Groban;Andrea Bocelli,235226,52,opera,False,0.249,0.422,5,-7.937,1,0.0315,0.844,9.16e-06,0.172,0.177,108.615,4,0.0025343600740812943,0.31759244301225203
31,6S1ypvwzW3lW1zOfPv9ag9,play,80205,2025-02-25 23:18:13.597817,,,,23,Male,Canada,opera,"Suite en Sol Majeur, RCT 6: VII. Les Sauvages","Rameau: ""Nouvelles suites""",Jean-Philippe Rameau;Alexandre Tharaud,106253,24,opera,False,0.485,0.179,7,-23.236,0,0.0399,0.993,0.873,0.121,0.758,97.004,4,0.0011697046495759821,0.7548492748440044
31,42s7EeGDVPMVg1HhwpE71a,skip,0,2025-03-08 08:20:46.597818,,,,23,Male,Canada,opera,Stranger,ДИМАШ КУДАЙБЕРГЕН И ИГОРЬ КРУТОЙ,Dimash Qudaibergen;Igor Krutoy,321364,49,opera,False,0.304,0.733,10,-5.794,0,0.0684,0.256,0.00133,0.0925,0.204,127.932,4,0.0023881469928842968,0.0
31,2qGtaOgMvlpyEO41UoYIGY,play,217213,2025-02-22 13:09:16.597819,,,,23,Male,Canada,opera,Tu ca nun chiagne,I grandi tenori,Mario del Monaco,217213,21,opera,False,0.207,0.23,1,-14.436,0,0.0363,0.974,0.0308,0.241,0.18,173.291,4,0.0010234915683789844,1.0
31,4o0lAPwLKTJ6QdD7g2Bytz,play,207180,2025-03-15 03:19:17.597820,,0.0,1.0,23,Male,Canada,opera,Vincerò,Dedicated,Alessandro Safina,207180,21,opera,False,0.508,0.414,11,-9.473,0,0.0373,0.876,5.43e-05,0.162,0.327,122.887,4,0.0010234915683789844,1.0
31,05NYcsjJwOYq4jIiKPVj9p,share,99476,2025-02-19 08:18:55.598821,,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.528941967181734
31,05NYcsjJwOYq4jIiKPVj9p,play,18975,2025-03-14 23:21:36.598822,1.0,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.10089543032765093
31,05NYcsjJwOYq4jIiKPVj9p,share,77449,2025-02-17 03:12:33.598823,2.0,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.4118181914859677
31,05NYcsjJwOYq4jIiKPVj9p,share,58100,2025-03-07 08:33:03.598824,,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.3089340976040326
31,05NYcsjJwOYq4jIiKPVj9p,share,70095,2025-02-26 11:23:00.598825,,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.372714897961354
31,05NYcsjJwOYq4jIiKPVj9p,share,89525,2025-03-08 10:08:55.598826,2.0,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.47602969170397624
31,05NYcsjJwOYq4jIiKPVj9p,share,183604,2025-03-18 21:31:07.598827,3.0,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.9762742866865888
31,05NYcsjJwOYq4jIiKPVj9p,skip,0,2025-02-24 10:40:50.599830,,,,23,Male,Canada,opera,Hard To Handle,Shake Your Money Maker,The Black Crowes,188066,72,"blues, hard-rock, j-pop, j-rock",False,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,4,1.0,0.0
31,17M1JFSr2eEvo5dQnCIQim,share,112758,2025-02-19 19:52:33.599831,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,0.5076148073451491
31,17M1JFSr2eEvo5dQnCIQim,share,222133,2025-03-08 08:43:47.599832,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,1.0
31,17M1JFSr2eEvo5dQnCIQim,play,222133,2025-02-26 16:23:51.599833,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,1.0
31,17M1JFSr2eEvo5dQnCIQim,share,222133,2025-03-13 14:11:49.599834,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,1.0
31,17M1JFSr2eEvo5dQnCIQim,play,222133,2025-03-06 00:57:33.599835,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,1.0
31,17M1JFSr2eEvo5dQnCIQim,play,222133,2025-03-17 13:56:37.600836,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,1.0
31,17M1JFSr2eEvo5dQnCIQim,skip,0,2025-03-05 23:07:12.600837,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,0.0
31,17M1JFSr2eEvo5dQnCIQim,share,51045,2025-02-24 21:57:31.600838,,0.0,1.0,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,0.22979476259718276
31,17M1JFSr2eEvo5dQnCIQim,share,67566,2025-02-17 16:05:30.600839,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,0.30416912390324713
31,17M1JFSr2eEvo5dQnCIQim,skip,0,2025-02-18 09:17:15.600840,,,,23,Male,Canada,opera,More Than I Can Say - Remastered,The Show Must Go On: The Leo Sayer Anthology,Leo Sayer,222133,56,"country, disco, folk, singer-songwriter, songwriter",False,0.726,0.506,10,-12.77,1,0.0239,0.213,3.41e-05,0.332,0.72,96.5,4,1.0,0.0
32,2ArvCr1JzOG2r0dJjCuvr1,play,186373,2025-03-02 23:09:55.621300,,0.0,1.0,48,Female,,samba,É Tudo,Nova Bis,Soweto,186373,38,samba,False,0.66,0.643,9,-6.942,1,0.0368,0.575,0.0,0.089,0.847,136.667,4,0.0015993265993265993,1.0
32,1pFQjTepnRQ89hMbjMXkTk,play,199921,2025-03-10 08:33:19.621301,,0.0,1.0,48,Female,,samba,Logo Dou um Jeito - Ao Vivo,A Força do Nosso Som (Ao Vivo),Vou pro Sereno,216306,41,samba,False,0.501,0.833,0,-7.963,1,0.0529,0.461,0.0,0.882,0.73,88.214,4,0.0017255892255892255,0.9242508298429077
32,2SJZ8jmtVQxYLmQZoeD3GU,share,202899,2025-02-28 23:24:47.621302,,,,48,Female,,samba,Sambalpuri Gudiya,Sambalpuri Gudiya,Binod Majhi;Bijay Anand Sahu,202899,38,samba,False,0.654,0.69,0,-11.565,0,0.117,0.482,6.57e-05,0.0536,0.626,142.979,4,0.0015993265993265993,1.0
32,1Hs5EVysCloGgF4hvPEYA8,share,76624,2025-03-04 23:56:30.621303,,,,48,Female,,samba,Kaffe och mazarin,"Ett, Två - Let's Go!",Perikles,187226,37,"ska, swedish",False,0.567,0.805,1,-5.995,0,0.0286,0.00656,0.0,0.282,0.887,145.977,4,0.03500473036896878,0.4092593977332208
32,1PrWkkvjNZUftGptbVeCTF,play,48198,2025-03-15 18:44:49.621304,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.28519526627218933
32,1PrWkkvjNZUftGptbVeCTF,skip,0,2025-02-25 13:17:42.622305,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.0
32,1PrWkkvjNZUftGptbVeCTF,share,149032,2025-03-11 05:53:50.622306,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.8818461538461538
32,1PrWkkvjNZUftGptbVeCTF,share,111379,2025-02-22 22:07:11.622307,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.6590473372781065
32,1PrWkkvjNZUftGptbVeCTF,play,154859,2025-02-21 01:03:03.622308,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.9163254437869822
32,1PrWkkvjNZUftGptbVeCTF,share,88998,2025-02-25 18:07:22.622309,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.5266153846153846
32,1PrWkkvjNZUftGptbVeCTF,share,116965,2025-02-17 21:09:50.622310,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.6921005917159764
32,1PrWkkvjNZUftGptbVeCTF,share,151406,2025-02-24 18:17:04.622311,,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.8958934911242603
32,1PrWkkvjNZUftGptbVeCTF,play,18347,2025-03-03 16:35:18.622312,2.0,,,48,Female,,samba,Alright,Back to School!,Alle Farben;KIDDO,169000,2,"edm, german, house",False,0.593,0.804,0,-7.217,1,0.0707,0.0453,0.0,0.367,0.381,121.97,4,1.0,0.10856213017751479
