user_id,track_id,interaction_type,duration_listened,timestamp,rating,like,not_like,age,gender,location,preferred_genre,track_name,album_name,artists,duration_ms,popularity,track_genre,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,album_cover,popularity_genre,tracks_played,genre_cluster,popularity_weight,duration_listened_perc
31,18q0I5Mz5TbxMf4cWSKql9,share,226693,2025-03-25 07:20:11.676990,,,,23,Male,Canada,country,Bless The Broken Road,Twenty Years Of Rascal Flatts - The Greatest Hits,Rascal Flatts,226693,36,country,False,0.588,0.448,0,-6.37,1,0.0265,0.668,1.37e-05,0.156,0.362,135.962,4,https://i.scdn.co/image/ab67616d00001e02f9ad4220b0b2f48a7e12db12,0.0022025084123585194,494,acoustic & traditional,0.643564356435644,1.0
31,18q0I5Mz5TbxMf4cWSKql9,skip,0,2025-03-05 10:42:01.677139,,,,23,Male,Canada,country,Bless The Broken Road,Twenty Years Of Rascal Flatts - The Greatest Hits,Rascal Flatts,226693,36,country,False,0.588,0.448,0,-6.37,1,0.0265,0.668,1.37e-05,0.156,0.362,135.962,4,https://i.scdn.co/image/ab67616d00001e02f9ad4220b0b2f48a7e12db12,0.0022025084123585194,494,acoustic & traditional,0.643564356435644,0.0
31,18q0I5Mz5TbxMf4cWSKql9,skip,0,2025-03-20 16:58:39.677225,,,,23,Male,Canada,country,Bless The Broken Road,Twenty Years Of Rascal Flatts - The Greatest Hits,Rascal Flatts,226693,36,country,False,0.588,0.448,0,-6.37,1,0.0265,0.668,1.37e-05,0.156,0.362,135.962,4,https://i.scdn.co/image/ab67616d00001e02f9ad4220b0b2f48a7e12db12,0.0022025084123585194,494,acoustic & traditional,0.643564356435644,0.0
31,0lozAj904nKA5sb3C6aAPu,share,275466,2025-03-02 04:11:12.677306,,,,23,Male,Canada,country,Deixa A Vida Me Levar,Zeca Pagodinho Naturalmente,Zeca Pagodinho,275466,50,pagode,False,0.631,0.845,11,-8.08,1,0.236,0.486,0.0,0.0864,0.807,105.103,4,https://i.scdn.co/image/ab67616d00001e0213ded47726873b576da4caef,0.0013009653162646684,1624,latin & brazilian,0.504950495049505,1.0
31,0rCuRc07y6l1kPYj0JSRg5,play,11852,2025-03-16 10:10:12.677562,,,,23,Male,Canada,country,Angels (feat. Kat Nestel) - Radio Edit,Angels (feat. Kat Nestel) [Radio Edit],Vicetone;Kat Nestel,214325,48,progressive-house,False,0.527,0.845,1,-3.721,0,0.121,0.0335,0.000127,0.144,0.554,128.023,4,https://i.scdn.co/image/ab67616d00001e02484d46bbe0109cb627a4962e,0.0013697848296330118,1281,dance & electronic,0.524752475247525,0.05529919514755628
31,6UiDSIFkHMOhW8QxbccGb9,play,402466,2025-03-11 19:49:29.677734,,,,23,Male,Canada,country,Poison,Music for the Jilted Generation,The Prodigy,402466,48,breakbeat,True,0.56,0.95,11,-5.99,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,https://i.scdn.co/image/ab67616d00001e02c0f16d3c653999907e74e5ba,0.002419720723899783,1593,dance & electronic,0.524752475247525,1.0
31,6UiDSIFkHMOhW8QxbccGb9,play,107502,2025-03-26 10:14:35.677892,,,,23,Male,Canada,country,Poison,Music for the Jilted Generation,The Prodigy,402466,48,breakbeat,True,0.56,0.95,11,-5.99,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,https://i.scdn.co/image/ab67616d00001e02c0f16d3c653999907e74e5ba,0.002419720723899783,1593,dance & electronic,0.524752475247525,0.26710827746940113
31,6UiDSIFkHMOhW8QxbccGb9,play,94766,2025-03-17 04:13:49.678062,,,,23,Male,Canada,country,Poison,Music for the Jilted Generation,The Prodigy,402466,48,breakbeat,True,0.56,0.95,11,-5.99,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,https://i.scdn.co/image/ab67616d00001e02c0f16d3c653999907e74e5ba,0.002419720723899783,1593,dance & electronic,0.524752475247525,0.23546336833421955
31,6UiDSIFkHMOhW8QxbccGb9,share,277438,2025-03-24 15:00:28.678224,,,,23,Male,Canada,country,Poison,Music for the Jilted Generation,The Prodigy,402466,48,breakbeat,True,0.56,0.95,11,-5.99,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,https://i.scdn.co/image/ab67616d00001e02c0f16d3c653999907e74e5ba,0.002419720723899783,1593,dance & electronic,0.524752475247525,0.689345186922622
32,4P2YFXfi4tiQLW0Ul0XJYC,skip,0,2025-02-27 16:54:34.708904,,,,48,Female,,opera,I masnadieri: Prélude (Arr. for String Quartet by Eric Mouret),No(s) Dames,Giuseppe Verdi;Quatuor Zaïde,185373,36,opera,False,0.192,0.05,2,-23.002,0,0.0433,0.96,0.551,0.175,0.144,68.149,4,https://i.scdn.co/image/ab67616d00001e02700407ba72352dc479c05705,0.0017356925895569164,821,classical,0.643564356435644,0.0
32,1PZNZSeYASZ7VT5uokeeAU,play,144266,2025-03-03 00:12:46.709056,,,,48,Female,,opera,"Carmen, Act II, No.18 Finale: Plus tard! / La guerre, c'est la guerre! (Zuniga/Le Dancaïro/Le Remendado/Bohémiens/Carmen/Don José/Frasquita/Mercédès/Bohémiens et Bohémiennes)",Bizet : Carmen,Georges Bizet;Nicolas Cavallier;Michel Plasson;Wolff;Orchestre National Du Capitole De Toulouse,144266,22,opera,False,0.363,0.301,0,-14.304,1,0.0777,0.975,2.96e-06,0.144,0.378,113.342,4,https://i.scdn.co/image/ab67616d00001e0282dc6ee7fedcabb2e55a67fb,0.0010607010269514487,293,classical,0.782178217821782,1.0
32,03IB9CaPPpnfS0X43X2Guz,skip,0,2025-03-17 06:19:08.709294,,,,48,Female,,opera,Bonita,Serenata,Javier Camarena;Humberto Terán;Armando Garmendi;Red Studio,217333,20,opera,False,0.342,0.145,7,-17.581,1,0.0397,0.983,0.00421,0.719,0.0751,83.764,1,https://i.scdn.co/image/ab67616d00001e028ae8b16e9e94afa850609451,0.0009642736608649534,261,classical,0.801980198019802,0.0
32,4L7JX8Uq8VsDRCX8WeePop,play,231640,2025-03-22 05:14:08.709397,4.0,,,48,Female,,opera,Tiger's Skip,Film Of Life,Tony Allen,231640,17,afrobeat,False,0.727,0.481,8,-10.002,1,0.0554,0.0266,0.821,0.094,0.451,147.327,4,https://i.scdn.co/image/ab67616d00001e02a436dc1e07717be67a454545,0.0006995309028063534,154,global,0.831683168316832,1.0
32,7L58q6GuEx27c12drvszhr,skip,0,2025-03-13 22:08:51.709577,,,,48,Female,,opera,World Looking In,Fragments of Freedom,Morcheeba,246613,51,trip-hop,False,0.638,0.835,11,-7.556,0,0.0687,0.125,0.329,0.1,0.779,172.102,4,https://i.scdn.co/image/ab67616d00001e02b7b9e596d4836113a4b2d8ed,0.0016406626990509892,1854,dance & electronic,0.495049504950495,0.0
32,7L58q6GuEx27c12drvszhr,share,92538,2025-03-03 13:44:18.709662,,,,48,Female,,opera,World Looking In,Fragments of Freedom,Morcheeba,246613,51,trip-hop,False,0.638,0.835,11,-7.556,0,0.0687,0.125,0.329,0.1,0.779,172.102,4,https://i.scdn.co/image/ab67616d00001e02b7b9e596d4836113a4b2d8ed,0.0016406626990509892,1854,dance & electronic,0.495049504950495,0.3752356931710818
33,4R5IfYJHr1ycQt9QpTyOzi,share,72261,2025-03-13 18:44:10.742457,,,,29,Female,USA,dancehall,How Deep Is Your Love (feat. Kelly Rowland),Tomahawk Technique,Sean Paul;Kelly Rowland,200480,37,dancehall,False,0.426,0.765,11,-4.858,1,0.297,0.0273,0.0,0.277,0.59,169.259,4,https://i.scdn.co/image/ab67616d00001e02c1d44fad7488d51d8e86de16,0.0011383564594037473,666,"reggae, ska & dub",0.633663366336634,0.3604399441340782
33,4R5IfYJHr1ycQt9QpTyOzi,skip,0,2025-03-19 00:27:13.742677,,,,29,Female,USA,dancehall,How Deep Is Your Love (feat. Kelly Rowland),Tomahawk Technique,Sean Paul;Kelly Rowland,200480,37,dancehall,False,0.426,0.765,11,-4.858,1,0.297,0.0273,0.0,0.277,0.59,169.259,4,https://i.scdn.co/image/ab67616d00001e02c1d44fad7488d51d8e86de16,0.0011383564594037473,666,"reggae, ska & dub",0.633663366336634,0.0
33,4sHvKJc3qxiBuNTag8RiLq,skip,0,2025-03-12 13:08:21.742774,,,,29,Female,USA,dancehall,Se Ve Sola,Reden-Zion,Shamanes Crew,189121,39,dancehall,False,0.519,0.86,6,-5.475,1,0.305,0.0701,0.0,0.387,0.948,219.571,4,https://i.scdn.co/image/ab67616d00001e02bfe06306eea81975016eae7c,0.001199889240993139,563,"reggae, ska & dub",0.613861386138614,0.0
33,4sHvKJc3qxiBuNTag8RiLq,share,189121,2025-03-09 12:56:18.742850,,,,29,Female,USA,dancehall,Se Ve Sola,Reden-Zion,Shamanes Crew,189121,39,dancehall,False,0.519,0.86,6,-5.475,1,0.305,0.0701,0.0,0.387,0.948,219.571,4,https://i.scdn.co/image/ab67616d00001e02bfe06306eea81975016eae7c,0.001199889240993139,563,"reggae, ska & dub",0.613861386138614,1.0
33,4sHvKJc3qxiBuNTag8RiLq,skip,0,2025-03-24 03:44:51.743021,,,,29,Female,USA,dancehall,Se Ve Sola,Reden-Zion,Shamanes Crew,189121,39,dancehall,False,0.519,0.86,6,-5.475,1,0.305,0.0701,0.0,0.387,0.948,219.571,4,https://i.scdn.co/image/ab67616d00001e02bfe06306eea81975016eae7c,0.001199889240993139,563,"reggae, ska & dub",0.613861386138614,0.0
33,3kv0lHXKrW8oltTe7fYbBq,share,63753,2025-03-09 02:58:17.743131,,,,29,Female,USA,dancehall,Peru - R3HAB Remix,Peru (R3HAB Remix),Fireboy DML;Ed Sheeran;R3HAB,149752,66,dancehall,True,0.811,0.762,7,-5.874,0,0.071,0.143,0.000141,0.0904,0.357,121.042,4,https://i.scdn.co/image/ab67616d00001e02c7093804fcc9c25582ae6a48,0.0020305817924499278,1684,"reggae, ska & dub",0.346534653465347,0.42572386345424434
33,3kv0lHXKrW8oltTe7fYbBq,skip,0,2025-03-26 09:39:34.743286,,,,29,Female,USA,dancehall,Peru - R3HAB Remix,Peru (R3HAB Remix),Fireboy DML;Ed Sheeran;R3HAB,149752,66,dancehall,True,0.811,0.762,7,-5.874,0,0.071,0.143,0.000141,0.0904,0.357,121.042,4,https://i.scdn.co/image/ab67616d00001e02c7093804fcc9c25582ae6a48,0.0020305817924499278,1684,"reggae, ska & dub",0.346534653465347,0.0
33,3iRAoULKeeLRvgO12OQuLi,share,95169,2025-03-15 14:09:43.743365,,,,29,Female,USA,dancehall,COLD WORLD,1law,Chronic Law;ATTOMATIC RECORDS;DANSKY RECORDS,172802,26,dancehall,False,0.484,0.672,11,-6.359,1,0.367,0.548,5.92e-06,0.129,0.303,86.821,4,https://i.scdn.co/image/ab67616d00001e027deab008f72a420fad182b30,0.0007999261606620927,261,"reggae, ska & dub",0.742574257425743,0.5507401534704459
33,6WCXKetzgxD0B2jP0sM2kd,share,189080,2025-03-14 20:13:28.743508,3.0,,,29,Female,USA,dancehall,Neva Figet - 2022 Remastered Version,Neva Figet (2022 Remastered Version),Quada;Moonskull,189080,27,dancehall,False,0.803,0.74,8,-6.505,0,0.174,0.262,0.0,0.122,0.66,125.183,5,https://i.scdn.co/image/ab67616d00001e028823709c9be538777ce7b8aa,0.0008306925514567886,346,"reggae, ska & dub",0.732673267326733,1.0
33,0yNvCWhV6EyDpYAAczCm1E,play,254973,2025-03-26 14:25:21.743657,,,,29,Female,USA,dancehall,Every Time You Go Away - Single Version,The Secret Of Association,Paul Young,257959,54,synth-pop,False,0.621,0.484,5,-11.966,1,0.029,0.37,2.24e-05,0.0955,0.506,164.199,4,https://i.scdn.co/image/ab67616d00001e024853144cf46737cf7d945376,0.0018214936247723133,1332,pop & mainstream,0.465346534653465,0.9884245170744188
33,44NQbjBxkkAJFGB9EQxhRI,play,182853,2025-03-11 08:09:31.743797,,,,29,Female,USA,dancehall,The Flying Nun,Sweet Jones,9 Lazy 9,182853,46,trip-hop,False,0.687,0.53,9,-15.438,0,0.0394,0.509,0.889,0.103,0.781,132.97,4,https://i.scdn.co/image/ab67616d00001e02f1a77deaeb74bf672139937c,0.001479813414830304,1482,dance & electronic,0.544554455445545,1.0
34,4N2yjWLIxZjOXDrCu2VlJe,share,108607,2025-03-25 14:11:28.769012,,,,19,Female,Canada,garage,The Bad Thing,Favourite Worst Nightmare,Arctic Monkeys,145213,59,garage,False,0.55,0.952,2,-3.638,1,0.075,0.00103,0.0,0.257,0.538,111.066,4,https://i.scdn.co/image/ab67616d00001e02b1f8da74f225fa1225cdface,0.0016010854816824965,1296,rock & alternative,0.415841584158416,0.7479151315653557
34,4DQ1VuWATAvpueRqTTqFQp,skip,0,2025-02-28 02:46:35.769273,,,,19,Female,Canada,garage,Whistle For The Choir,Whistle For The Choir,The Fratellis,216880,50,garage,False,0.595,0.696,4,-4.551,1,0.0311,0.0492,0.0,0.12,0.725,131.561,4,https://i.scdn.co/image/ab67616d00001e0228b38a5ddc220419270bfd28,0.0013568521031207597,801,rock & alternative,0.504950495049505,0.0
34,09fNyeCFUbrTor4DY7kX2b,skip,0,2025-03-26 12:02:52.769379,,,,19,Female,Canada,garage,Pretty Old Man,Boys Missed The Bus,No Buses,159623,52,garage,False,0.576,0.774,0,-3.87,0,0.054,0.0586,2.66e-05,0.0428,0.904,123.959,4,https://i.scdn.co/image/ab67616d00001e021b1f451ed8c0e908e27d7f50,0.0014111261872455903,895,rock & alternative,0.485148514851485,0.0
34,0SfIHS5x1gOCVVvnYFbw26,play,237300,2025-03-29 00:11:14.769480,,,,19,Female,Canada,garage,Windowpane,Timeline,Mild High Club,237300,54,garage,False,0.507,0.722,1,-8.164,1,0.0239,9.91e-06,0.0483,0.132,0.303,88.998,4,https://i.scdn.co/image/ab67616d00001e025c54eca4b1b941dd3524b318,0.0014654002713704207,1042,rock & alternative,0.465346534653465,1.0
34,3kxHmLrkeLXkPn0Y31g1gZ,skip,0,2025-03-10 15:26:52.770004,,,,19,Female,Canada,garage,Coffee Stops,Beddy Rays,Beddy Rays,176685,31,garage,False,0.27,0.95,9,-2.839,1,0.0533,0.000352,0.0,0.124,0.556,177.949,4,https://i.scdn.co/image/ab67616d00001e0287e2608146e6006c334f1b8a,0.0008412483039348711,334,rock & alternative,0.693069306930693,0.0
34,28iWca1I2wjlrkfiMMP0aL,skip,0,2025-03-25 00:56:08.770448,,,,19,Female,Canada,garage,Love Story,Love Story,Sarah Cothran,190769,64,singer-songwriter,False,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,4,https://i.scdn.co/image/ab67616d00001e027cf6aeca9a07153252a42ed0,0.0027919556777036164,1691,acoustic & traditional,0.366336633663366,0.0
34,28iWca1I2wjlrkfiMMP0aL,skip,0,2025-03-25 04:59:01.770659,,,,19,Female,Canada,garage,Love Story,Love Story,Sarah Cothran,190769,64,singer-songwriter,False,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,4,https://i.scdn.co/image/ab67616d00001e027cf6aeca9a07153252a42ed0,0.0027919556777036164,1691,acoustic & traditional,0.366336633663366,0.0
34,28iWca1I2wjlrkfiMMP0aL,share,40473,2025-03-23 02:53:12.770853,2.0,,,19,Female,Canada,garage,Love Story,Love Story,Sarah Cothran,190769,64,singer-songwriter,False,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,4,https://i.scdn.co/image/ab67616d00001e027cf6aeca9a07153252a42ed0,0.0027919556777036164,1691,acoustic & traditional,0.366336633663366,0.2121571114803768
34,28iWca1I2wjlrkfiMMP0aL,play,59409,2025-03-15 06:04:29.771199,,0.0,1.0,19,Female,Canada,garage,Love Story,Love Story,Sarah Cothran,190769,64,singer-songwriter,False,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,4,https://i.scdn.co/image/ab67616d00001e027cf6aeca9a07153252a42ed0,0.0027919556777036164,1691,acoustic & traditional,0.366336633663366,0.3114185218772442
34,28iWca1I2wjlrkfiMMP0aL,skip,0,2025-03-24 22:36:48.771435,,,,19,Female,Canada,garage,Love Story,Love Story,Sarah Cothran,190769,64,singer-songwriter,False,0.681,0.236,2,-8.297,0,0.0322,0.554,0.0,0.157,0.256,116.953,4,https://i.scdn.co/image/ab67616d00001e027cf6aeca9a07153252a42ed0,0.0027919556777036164,1691,acoustic & traditional,0.366336633663366,0.0
34,0GgFpUEQzr5RuDZC768g0k,share,235722,2025-03-03 13:37:26.771518,,,,19,Female,Canada,garage,Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,Paano Ang Simbang Gabi (Kung 'Di Ka Katabi),Drei Rana;Selena Marie,235722,30,acoustic,False,0.505,0.462,6,-5.692,1,0.0271,0.623,0.0,0.113,0.113,139.914,4,https://i.scdn.co/image/ab67616d00001e02c250713baf899e48312b0e7d,0.0007112375533428165,423,acoustic & traditional,0.702970297029703,1.0
34,0GgFpUEQzr5RuDZC768g0k,skip,0,2025-03-28 06:47:17.771674,,,,19,Female,Canada,garage,Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,Paano Ang Simbang Gabi (Kung 'Di Ka Katabi),Drei Rana;Selena Marie,235722,30,acoustic,False,0.505,0.462,6,-5.692,1,0.0271,0.623,0.0,0.113,0.113,139.914,4,https://i.scdn.co/image/ab67616d00001e02c250713baf899e48312b0e7d,0.0007112375533428165,423,acoustic & traditional,0.702970297029703,0.0
34,5GxUHTvxGYGLLfHSbaDvxb,skip,0,2025-03-04 20:44:26.771756,,,,19,Female,Canada,garage,Oh Yeah,Best+Live,Chickenfoot,293973,38,hard-rock,False,0.459,0.8,2,-4.151,1,0.0285,5.58e-05,0.000795,0.148,0.332,95.229,4,https://i.scdn.co/image/ab67616d00001e02d995d4ce739a9607abe56f30,0.001184169523215955,565,rock & alternative,0.623762376237624,0.0
34,6JRLFiX9NJSoRRKxowlBYr,share,11187,2025-03-03 04:18:27.771848,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.048178294573643414
34,6JRLFiX9NJSoRRKxowlBYr,skip,0,2025-03-16 16:12:49.772015,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.0
34,6JRLFiX9NJSoRRKxowlBYr,play,131468,2025-03-20 02:16:12.772125,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.5661843238587425
34,6JRLFiX9NJSoRRKxowlBYr,play,94748,2025-03-03 04:53:06.772296,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.40804478897502156
34,6JRLFiX9NJSoRRKxowlBYr,share,205886,2025-03-23 13:19:16.772439,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.8866752799310939
34,6JRLFiX9NJSoRRKxowlBYr,share,232200,2025-03-26 00:23:10.772591,,0.0,1.0,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,1.0
34,6JRLFiX9NJSoRRKxowlBYr,skip,0,2025-03-16 18:02:20.772768,,0.0,1.0,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.0
34,6JRLFiX9NJSoRRKxowlBYr,play,162961,2025-03-19 15:20:22.772928,,,,19,Female,Canada,garage,Is This Love,Kaya,Bob Marley & The Wailers,232200,76,reggae,False,0.776,0.559,6,-8.375,0,0.103,0.11,0.0,0.0671,0.758,122.242,4,https://i.scdn.co/image/ab67616d00001e02387799441ba867649dfbb702,0.011951564711432616,2179,"reggae, ska & dub",0.247524752475248,0.7018130921619293
35,7lIvg01DpMhSik4eDb1VLF,share,222404,2025-03-06 21:57:31.797037,,,,38,Male,Australia,r-n-b,Se Cotiza Bien,Se Cotiza Bien,Fidel Rueda,222404,51,r-n-b,False,0.711,0.525,7,-4.589,1,0.043,0.582,0.0,0.0851,0.928,150.215,1,https://i.scdn.co/image/ab67616d00001e0251955cf31e344f8173f36b9f,0.0026475626849400405,1229,hip-hop & r&b,0.495049504950495,1.0
35,7lIvg01DpMhSik4eDb1VLF,share,222404,2025-03-19 11:51:29.797268,,,,38,Male,Australia,r-n-b,Se Cotiza Bien,Se Cotiza Bien,Fidel Rueda,222404,51,r-n-b,False,0.711,0.525,7,-4.589,1,0.043,0.582,0.0,0.0851,0.928,150.215,1,https://i.scdn.co/image/ab67616d00001e0251955cf31e344f8173f36b9f,0.0026475626849400405,1229,hip-hop & r&b,0.495049504950495,1.0
35,7lIvg01DpMhSik4eDb1VLF,play,77558,2025-03-23 06:17:46.797492,,,,38,Male,Australia,r-n-b,Se Cotiza Bien,Se Cotiza Bien,Fidel Rueda,222404,51,r-n-b,False,0.711,0.525,7,-4.589,1,0.043,0.582,0.0,0.0851,0.928,150.215,1,https://i.scdn.co/image/ab67616d00001e0251955cf31e344f8173f36b9f,0.0026475626849400405,1229,hip-hop & r&b,0.495049504950495,0.3487257423427636
35,7lIvg01DpMhSik4eDb1VLF,share,0,2025-03-24 04:05:44.797737,,,,38,Male,Australia,r-n-b,Se Cotiza Bien,Se Cotiza Bien,Fidel Rueda,222404,51,r-n-b,False,0.711,0.525,7,-4.589,1,0.043,0.582,0.0,0.0851,0.928,150.215,1,https://i.scdn.co/image/ab67616d00001e0251955cf31e344f8173f36b9f,0.0026475626849400405,1229,hip-hop & r&b,0.495049504950495,0.0
35,5iSlAizREe6tmItzcUNsko,play,301597,2025-03-16 14:51:28.797930,,,,38,Male,Australia,r-n-b,Rap do Omni-Man: Olhem pro Céu (Nerd Hits),Rap do Omni-Man: Olhem pro Céu (Nerd Hits),7 Minutoz,301597,45,r-n-b,False,0.399,0.738,5,-6.158,0,0.14,0.701,0.0,0.0867,0.262,90.044,4,https://i.scdn.co/image/ab67616d00001e02fdc0848956732ba647212ed3,0.002336084722005918,949,hip-hop & r&b,0.554455445544555,1.0
35,2WjLc16JdLH2V6FMk8VFsZ,play,38434,2025-03-28 03:50:32.798208,,,,38,Male,Australia,r-n-b,Popstar,Hot 20 - João Penca e Seus Miquinhos Amestrados,João Penca E Seus Miquinhos Amestrados,227440,44,r-n-b,False,0.666,0.875,9,-5.95,1,0.0289,0.288,0.0,0.393,0.688,133.897,4,https://i.scdn.co/image/ab67616d00001e02cd5beaaa20c9d20f7d9c7ba1,0.0022841717281835644,788,hip-hop & r&b,0.564356435643564,0.16898522687302145
35,2WjLc16JdLH2V6FMk8VFsZ,skip,0,2025-03-16 13:01:07.798418,,,,38,Male,Australia,r-n-b,Popstar,Hot 20 - João Penca e Seus Miquinhos Amestrados,João Penca E Seus Miquinhos Amestrados,227440,44,r-n-b,False,0.666,0.875,9,-5.95,1,0.0289,0.288,0.0,0.393,0.688,133.897,4,https://i.scdn.co/image/ab67616d00001e02cd5beaaa20c9d20f7d9c7ba1,0.0022841717281835644,788,hip-hop & r&b,0.564356435643564,0.0
35,2WjLc16JdLH2V6FMk8VFsZ,share,208726,2025-03-07 11:51:26.798549,,0.0,1.0,38,Male,Australia,r-n-b,Popstar,Hot 20 - João Penca e Seus Miquinhos Amestrados,João Penca E Seus Miquinhos Amestrados,227440,44,r-n-b,False,0.666,0.875,9,-5.95,1,0.0289,0.288,0.0,0.393,0.688,133.897,4,https://i.scdn.co/image/ab67616d00001e02cd5beaaa20c9d20f7d9c7ba1,0.0022841717281835644,788,hip-hop & r&b,0.564356435643564,0.9177189588462892
35,5QsnmWcvIsIAJcONcg0l8W,share,29963,2025-02-28 05:59:25.798929,,,,38,Male,Australia,r-n-b,Corazón,Corazón,Banda Cuisillos,231549,47,r-n-b,False,0.584,0.542,7,-8.008,1,0.0262,0.228,0.000107,0.0863,0.5,136.182,4,https://i.scdn.co/image/ab67616d00001e02ff03c898a4d3e20c35e26106,0.0024399107096506256,901,hip-hop & r&b,0.534653465346535,0.12940241590332932
35,5jlWc3WmSTZ73RNmCqCQP3,skip,0,2025-02-28 23:11:10.799136,,,,38,Male,Australia,r-n-b,Animas Que No Amanezca,Rancheras Inmortales,Alberto Vazquez;Manolo Muñoz,146834,44,r-n-b,False,0.37,0.467,0,-6.983,1,0.0334,0.3,0.0,0.0888,0.811,180.611,3,https://i.scdn.co/image/ab67616d00001e02f72b6f213b8c4dcf3ed70562,0.0022841717281835644,1032,hip-hop & r&b,0.564356435643564,0.0
35,0JuXDQ85bBXnjekwRpE4D4,play,133177,2025-03-14 10:11:55.799247,,,,38,Male,Australia,r-n-b,Por que não eu? - Acústico,Meio Desligado (Acústico),Kid Abelha,205533,50,r-n-b,False,0.617,0.446,4,-11.506,1,0.0265,0.622,0.000309,0.14,0.294,133.272,4,https://i.scdn.co/image/ab67616d00001e02e3939975bc4e77611abaa579,0.0025956496911176867,1160,hip-hop & r&b,0.504950495049505,0.6479592084969323
35,0JuXDQ85bBXnjekwRpE4D4,share,137955,2025-03-11 13:37:03.799432,,,,38,Male,Australia,r-n-b,Por que não eu? - Acústico,Meio Desligado (Acústico),Kid Abelha,205533,50,r-n-b,False,0.617,0.446,4,-11.506,1,0.0265,0.622,0.000309,0.14,0.294,133.272,4,https://i.scdn.co/image/ab67616d00001e02e3939975bc4e77611abaa579,0.0025956496911176867,1160,hip-hop & r&b,0.504950495049505,0.6712060836945892
35,0JuXDQ85bBXnjekwRpE4D4,play,161055,2025-03-13 13:03:50.799596,,0.0,1.0,38,Male,Australia,r-n-b,Por que não eu? - Acústico,Meio Desligado (Acústico),Kid Abelha,205533,50,r-n-b,False,0.617,0.446,4,-11.506,1,0.0265,0.622,0.000309,0.14,0.294,133.272,4,https://i.scdn.co/image/ab67616d00001e02e3939975bc4e77611abaa579,0.0025956496911176867,1160,hip-hop & r&b,0.504950495049505,0.7835967946753076
35,2ThbhSqcxWoptGa0D33L0K,play,1530,2025-03-20 22:27:14.799805,,0.0,1.0,38,Male,Australia,r-n-b,Qué Se Te Olvidó,Qué Se Te Olvidó,La Original Banda El Limón de Salvador Lizárraga,207453,44,r-n-b,False,0.728,0.333,10,-11.611,1,0.0387,0.462,0.0,0.112,0.966,102.568,4,https://i.scdn.co/image/ab67616d00001e028c34aa75b05345281abcb3de,0.0022841717281835644,1066,hip-hop & r&b,0.564356435643564,0.007375164495090454
